start_time,personId,dwell_time,end_time,FPS,
11-23-2022-11-43-54,12,34 Sec,11-23-2022-11-43-55,FPS: 1.20,
11-23-2022-11-43-55,12,35 Sec,11-23-2022-11-43-56,FPS: 1.20,
11-23-2022-11-43-56,12,36 Sec,11-23-2022-11-43-56,FPS: 1.20,
11-23-2022-11-43-56,12,36 Sec,11-23-2022-11-43-57,FPS: 1.20,
11-23-2022-11-43-57,12,37 Sec,11-23-2022-11-43-58,FPS: 1.20,
11-23-2022-11-43-58,12,38 Sec,11-23-2022-11-43-59,FPS: 1.20,
11-23-2022-11-43-59,12,39 Sec,11-23-2022-11-43-59,FPS: 1.20,
11-23-2022-11-43-59,12,39 Sec,11-23-2022-11-44-00,FPS: 1.20,
11-23-2022-11-44-00,12,40 Sec,11-23-2022-11-44-01,FPS: 1.20,
11-23-2022-11-44-01,12,41 Sec,11-23-2022-11-44-01,FPS: 1.20,
11-23-2022-11-44-01,12,41 Sec,11-23-2022-11-44-02,FPS: 1.20,
11-23-2022-11-44-02,12,42 Sec,11-23-2022-11-44-03,FPS: 1.20,
11-23-2022-11-44-03,12,43 Sec,11-23-2022-11-44-04,FPS: 1.20,
11-23-2022-11-44-04,12,44 Sec,11-23-2022-11-44-04,FPS: 1.20,
11-23-2022-11-44-04,12,44 Sec,11-23-2022-11-44-05,FPS: 1.20,
11-23-2022-11-44-05,12,45 Sec,11-23-2022-11-44-06,FPS: 1.20,
11-23-2022-11-44-06,12,46 Sec,11-23-2022-11-44-06,FPS: 1.20,
11-23-2022-11-44-06,12,46 Sec,11-23-2022-11-44-07,FPS: 1.20,
11-23-2022-11-44-07,12,47 Sec,11-23-2022-11-44-08,FPS: 1.20,
11-23-2022-11-44-08,12,48 Sec,11-23-2022-11-44-08,FPS: 1.20,
11-23-2022-11-44-08,12,49 Sec,11-23-2022-11-44-09,FPS: 1.20,
11-23-2022-11-44-09,12,49 Sec,11-23-2022-11-44-10,FPS: 1.20,
11-23-2022-11-44-10,12,50 Sec,11-23-2022-11-44-11,FPS: 1.20,
11-23-2022-11-44-11,12,51 Sec,11-23-2022-11-44-11,FPS: 1.20,
11-23-2022-11-44-11,12,51 Sec,11-23-2022-11-44-12,FPS: 1.20,
11-23-2022-11-44-12,12,52 Sec,11-23-2022-11-44-13,FPS: 1.20,
11-23-2022-11-44-13,12,53 Sec,11-23-2022-11-44-13,FPS: 1.20,
11-23-2022-11-44-13,12,53 Sec,11-23-2022-11-44-14,FPS: 1.20,
11-23-2022-11-44-14,12,54 Sec,11-23-2022-11-44-15,FPS: 1.20,
11-23-2022-11-44-15,12,55 Sec,11-23-2022-11-44-15,FPS: 1.20,
11-23-2022-11-44-15,12,55 Sec,11-23-2022-11-44-16,FPS: 1.20,
11-23-2022-11-44-16,12,56 Sec,11-23-2022-11-44-17,FPS: 1.20,
11-23-2022-11-44-17,12,57 Sec,11-23-2022-11-44-18,FPS: 1.20,
11-23-2022-11-44-18,12,58 Sec,11-23-2022-11-44-18,FPS: 1.20,
11-23-2022-11-44-18,12,58 Sec,11-23-2022-11-44-19,FPS: 1.20,
11-23-2022-11-44-19,12,59 Sec,11-23-2022-11-44-20,FPS: 1.20,
11-23-2022-11-44-20,12,60 Sec,11-23-2022-11-44-21,FPS: 1.20,
11-23-2022-11-44-21,12,61 Sec,11-23-2022-11-44-21,FPS: 1.20,
11-23-2022-11-44-21,12,61 Sec,11-23-2022-11-44-22,FPS: 1.20,
11-23-2022-11-44-22,12,62 Sec,11-23-2022-11-44-23,FPS: 1.20,
11-23-2022-11-44-23,12,63 Sec,11-23-2022-11-44-24,FPS: 1.20,
11-23-2022-11-44-24,12,64 Sec,11-23-2022-11-44-24,FPS: 1.20,
11-23-2022-11-44-24,12,64 Sec,11-23-2022-11-44-25,FPS: 1.20,
11-23-2022-11-44-25,12,65 Sec,11-23-2022-11-44-26,FPS: 1.20,
11-23-2022-11-44-26,12,66 Sec,11-23-2022-11-44-27,FPS: 1.20,
11-23-2022-11-44-27,12,67 Sec,11-23-2022-11-44-27,FPS: 1.20,
11-23-2022-11-44-27,12,67 Sec,11-23-2022-11-44-28,FPS: 1.20,
11-23-2022-11-44-28,12,68 Sec,11-23-2022-11-44-29,FPS: 1.20,
11-23-2022-11-44-29,12,69 Sec,11-23-2022-11-44-30,FPS: 1.20,
11-23-2022-11-44-30,12,70 Sec,11-23-2022-11-44-30,FPS: 1.20,
11-23-2022-11-44-30,12,70 Sec,11-23-2022-11-44-31,FPS: 1.20,
11-23-2022-11-44-31,12,71 Sec,11-23-2022-11-44-32,FPS: 1.20,
11-23-2022-11-44-32,12,72 Sec,11-23-2022-11-44-33,FPS: 1.20,
11-23-2022-11-44-33,12,73 Sec,11-23-2022-11-44-33,FPS: 1.20,
11-23-2022-11-44-33,12,73 Sec,11-23-2022-11-44-34,FPS: 1.20,
11-23-2022-11-44-34,12,74 Sec,11-23-2022-11-44-35,FPS: 1.20,
11-23-2022-11-44-35,12,75 Sec,11-23-2022-11-44-35,FPS: 1.20,
11-23-2022-11-44-35,12,75 Sec,11-23-2022-11-44-36,FPS: 1.20,
11-23-2022-11-44-36,12,76 Sec,11-23-2022-11-44-37,FPS: 1.20,
11-23-2022-11-44-37,12,77 Sec,11-23-2022-11-44-37,FPS: 1.20,
11-23-2022-11-44-37,12,78 Sec,11-23-2022-11-44-38,FPS: 1.20,
11-23-2022-11-44-38,12,78 Sec,11-23-2022-11-44-39,FPS: 1.20,
11-23-2022-11-44-39,12,79 Sec,11-23-2022-11-44-40,FPS: 1.20,
11-23-2022-11-44-40,12,80 Sec,11-23-2022-11-44-40,FPS: 1.20,
11-23-2022-11-44-40,12,80 Sec,11-23-2022-11-44-41,FPS: 1.20,
11-23-2022-11-44-41,12,81 Sec,11-23-2022-11-44-42,FPS: 1.20,
11-23-2022-11-44-42,12,82 Sec,11-23-2022-11-44-43,FPS: 1.20,
11-23-2022-11-44-43,12,83 Sec,11-23-2022-11-44-43,FPS: 1.20,
11-23-2022-11-44-43,12,84 Sec,11-23-2022-11-44-44,FPS: 1.20,
11-23-2022-11-44-44,12,84 Sec,11-23-2022-11-44-45,FPS: 1.20,
11-23-2022-11-44-45,12,85 Sec,11-23-2022-11-44-46,FPS: 1.20,
11-23-2022-11-44-46,12,86 Sec,11-23-2022-11-44-47,FPS: 1.20,
11-23-2022-11-44-47,12,87 Sec,11-23-2022-11-44-47,FPS: 1.20,
11-23-2022-11-44-47,12,87 Sec,11-23-2022-11-44-48,FPS: 1.20,
11-23-2022-11-44-48,12,88 Sec,11-23-2022-11-44-49,FPS: 1.20,
11-23-2022-11-44-49,12,89 Sec,11-23-2022-11-44-49,FPS: 1.20,
11-23-2022-11-44-49,12,89 Sec,11-23-2022-11-44-50,FPS: 1.20,
11-23-2022-11-44-50,12,90 Sec,11-23-2022-11-44-51,FPS: 1.20,
11-23-2022-11-44-51,12,91 Sec,11-23-2022-11-44-51,FPS: 1.20,
11-23-2022-11-44-51,12,91 Sec,11-23-2022-11-44-52,FPS: 1.20,
11-23-2022-11-44-52,12,92 Sec,11-23-2022-11-44-53,FPS: 1.20,
11-23-2022-11-44-53,12,93 Sec,11-23-2022-11-44-53,FPS: 1.20,
11-23-2022-11-44-53,12,93 Sec,11-23-2022-11-44-54,FPS: 1.20,
11-23-2022-11-44-54,12,94 Sec,11-23-2022-11-44-55,FPS: 1.20,
11-23-2022-11-44-55,12,95 Sec,11-23-2022-11-44-55,FPS: 1.20,
11-23-2022-11-44-55,12,95 Sec,11-23-2022-11-44-56,FPS: 1.20,
11-23-2022-11-44-56,12,96 Sec,11-23-2022-11-44-57,FPS: 1.21,
11-23-2022-11-44-57,12,97 Sec,11-23-2022-11-44-57,FPS: 1.21,
11-23-2022-11-44-57,12,98 Sec,11-23-2022-11-44-58,FPS: 1.20,
11-23-2022-11-44-58,12,98 Sec,11-23-2022-11-44-59,FPS: 1.21,
11-23-2022-11-44-59,12,99 Sec,11-23-2022-11-45-00,FPS: 1.21,
11-23-2022-11-45-00,12,100 Sec,11-23-2022-11-45-00,FPS: 1.21,
11-23-2022-11-45-00,12,100 Sec,11-23-2022-11-45-01,FPS: 1.21,
11-23-2022-11-45-01,12,101 Sec,11-23-2022-11-45-02,FPS: 1.21,
11-23-2022-11-45-02,9,804 Sec,11-23-2022-11-45-02,FPS: 1.21,
11-23-2022-11-45-02,9,804 Sec,11-23-2022-11-45-03,FPS: 1.21,
11-23-2022-11-45-03,9,805 Sec,11-23-2022-11-45-04,FPS: 1.21,
11-23-2022-11-45-04,9,806 Sec,11-23-2022-11-45-04,FPS: 1.21,
11-23-2022-11-45-04,9,806 Sec,11-23-2022-11-45-05,FPS: 1.21,
11-23-2022-11-45-05,9,807 Sec,11-23-2022-11-45-06,FPS: 1.21,
11-23-2022-11-45-06,9,808 Sec,11-23-2022-11-45-07,FPS: 1.21,
11-23-2022-11-45-07,9,809 Sec,11-23-2022-11-45-07,FPS: 1.21,
11-23-2022-11-45-07,9,809 Sec,11-23-2022-11-45-08,FPS: 1.21,
11-23-2022-11-45-08,9,810 Sec,11-23-2022-11-45-09,FPS: 1.21,
11-23-2022-11-45-09,9,811 Sec,11-23-2022-11-45-10,FPS: 1.21,
11-23-2022-11-45-10,9,812 Sec,11-23-2022-11-45-10,FPS: 1.21,
11-23-2022-11-45-10,9,813 Sec,11-23-2022-11-45-11,FPS: 1.21,
11-23-2022-11-45-11,9,813 Sec,11-23-2022-11-45-12,FPS: 1.21,
11-23-2022-11-45-12,9,814 Sec,11-23-2022-11-45-13,FPS: 1.21,
11-23-2022-11-45-13,9,815 Sec,11-23-2022-11-45-13,FPS: 1.21,
11-23-2022-11-45-13,9,815 Sec,11-23-2022-11-45-14,FPS: 1.21,
11-23-2022-11-45-14,9,816 Sec,11-23-2022-11-45-15,FPS: 1.21,
11-23-2022-11-45-15,9,817 Sec,11-23-2022-11-45-15,FPS: 1.21,
11-23-2022-11-45-15,9,817 Sec,11-23-2022-11-45-16,FPS: 1.21,
11-23-2022-11-45-16,9,818 Sec,11-23-2022-11-45-17,FPS: 1.21,
11-23-2022-11-45-17,9,819 Sec,11-23-2022-11-45-17,FPS: 1.21,
11-23-2022-11-45-17,9,820 Sec,11-23-2022-11-45-18,FPS: 1.21,
11-23-2022-11-45-18,9,820 Sec,11-23-2022-11-45-19,FPS: 1.21,
11-23-2022-11-45-19,9,821 Sec,11-23-2022-11-45-20,FPS: 1.21,
11-23-2022-11-45-20,13,0 Sec,11-23-2022-11-45-20,FPS: 1.21,
11-23-2022-11-45-20,13,0 Sec,11-23-2022-11-45-21,FPS: 1.21,
11-23-2022-11-45-21,13,1 Sec,11-23-2022-11-45-22,FPS: 1.21,
11-23-2022-11-45-22,13,2 Sec,11-23-2022-11-45-23,FPS: 1.21,
11-23-2022-11-45-23,13,3 Sec,11-23-2022-11-45-23,FPS: 1.21,
11-23-2022-11-45-23,13,3 Sec,11-23-2022-11-45-24,FPS: 1.21,
11-23-2022-11-45-24,13,4 Sec,11-23-2022-11-45-25,FPS: 1.21,
11-23-2022-11-45-25,13,5 Sec,11-23-2022-11-45-25,FPS: 1.21,
11-23-2022-11-45-25,13,5 Sec,11-23-2022-11-45-26,FPS: 1.21,
11-23-2022-11-45-26,13,6 Sec,11-23-2022-11-45-27,FPS: 1.21,
11-23-2022-11-45-27,13,7 Sec,11-23-2022-11-45-28,FPS: 1.21,
11-23-2022-11-45-28,13,7 Sec,11-23-2022-11-45-28,FPS: 1.21,
11-23-2022-11-45-28,13,8 Sec,11-23-2022-11-45-29,FPS: 1.21,
11-23-2022-11-45-29,13,9 Sec,11-23-2022-11-45-30,FPS: 1.21,
11-23-2022-11-45-30,13,9 Sec,11-23-2022-11-45-30,FPS: 1.21,
11-23-2022-11-45-30,13,10 Sec,11-23-2022-11-45-31,FPS: 1.21,
11-23-2022-11-45-31,13,11 Sec,11-23-2022-11-45-32,FPS: 1.21,
11-23-2022-11-45-32,13,12 Sec,11-23-2022-11-45-33,FPS: 1.21,
11-23-2022-11-45-33,13,12 Sec,11-23-2022-11-45-33,FPS: 1.21,
11-23-2022-11-45-33,13,13 Sec,11-23-2022-11-45-34,FPS: 1.21,
11-23-2022-11-45-34,13,14 Sec,11-23-2022-11-45-35,FPS: 1.21,
11-23-2022-11-45-35,13,15 Sec,11-23-2022-11-45-35,FPS: 1.21,
11-23-2022-11-45-35,13,15 Sec,11-23-2022-11-45-36,FPS: 1.21,
11-23-2022-11-45-36,13,16 Sec,11-23-2022-11-45-37,FPS: 1.21,
11-23-2022-11-45-37,13,17 Sec,11-23-2022-11-45-38,FPS: 1.21,
11-23-2022-11-45-38,13,18 Sec,11-23-2022-11-45-38,FPS: 1.21,
11-23-2022-11-45-38,13,18 Sec,11-23-2022-11-45-39,FPS: 1.21,
11-23-2022-11-45-39,13,19 Sec,11-23-2022-11-45-40,FPS: 1.21,
11-23-2022-11-45-40,13,20 Sec,11-23-2022-11-45-41,FPS: 1.21,
11-23-2022-11-45-41,13,20 Sec,11-23-2022-11-45-41,FPS: 1.21,
11-23-2022-11-45-41,13,21 Sec,11-23-2022-11-45-42,FPS: 1.21,
11-23-2022-11-45-42,13,22 Sec,11-23-2022-11-45-43,FPS: 1.21,
11-23-2022-11-45-43,13,23 Sec,11-23-2022-11-45-44,FPS: 1.21,
11-23-2022-11-45-44,13,24 Sec,11-23-2022-11-45-45,FPS: 1.21,
11-23-2022-11-45-45,13,25 Sec,11-23-2022-11-45-45,FPS: 1.21,
11-23-2022-11-45-45,13,25 Sec,11-23-2022-11-45-46,FPS: 1.21,
11-23-2022-11-45-46,13,26 Sec,11-23-2022-11-45-47,FPS: 1.21,
11-23-2022-11-45-47,13,27 Sec,11-23-2022-11-45-48,FPS: 1.21,
11-23-2022-11-45-48,13,28 Sec,11-23-2022-11-45-49,FPS: 1.21,
11-23-2022-11-45-49,13,28 Sec,11-23-2022-11-45-49,FPS: 1.21,
11-23-2022-11-45-49,13,29 Sec,11-23-2022-11-45-50,FPS: 1.21,
11-23-2022-11-45-50,13,30 Sec,11-23-2022-11-45-51,FPS: 1.21,
11-23-2022-11-45-51,13,31 Sec,11-23-2022-11-45-52,FPS: 1.21,
11-23-2022-11-45-52,13,32 Sec,11-23-2022-11-45-53,FPS: 1.21,
11-23-2022-11-45-53,13,32 Sec,11-23-2022-11-45-53,FPS: 1.21,
11-23-2022-11-45-53,13,33 Sec,11-23-2022-11-45-54,FPS: 1.21,
11-23-2022-11-45-54,13,34 Sec,11-23-2022-11-45-55,FPS: 1.21,
11-23-2022-11-45-55,13,34 Sec,11-23-2022-11-45-55,FPS: 1.21,
11-23-2022-11-45-55,13,35 Sec,11-23-2022-11-45-56,FPS: 1.21,
11-23-2022-11-45-56,13,36 Sec,11-23-2022-11-45-57,FPS: 1.21,
11-23-2022-11-45-57,13,37 Sec,11-23-2022-11-45-58,FPS: 1.21,
11-23-2022-11-45-58,13,37 Sec,11-23-2022-11-45-58,FPS: 1.21,
11-23-2022-11-45-58,13,38 Sec,11-23-2022-11-45-59,FPS: 1.21,
11-23-2022-11-45-59,13,39 Sec,11-23-2022-11-46-00,FPS: 1.21,
11-23-2022-11-46-00,13,40 Sec,11-23-2022-11-46-01,FPS: 1.21,
11-23-2022-11-46-01,13,40 Sec,11-23-2022-11-46-01,FPS: 1.21,
11-23-2022-11-46-01,13,41 Sec,11-23-2022-11-46-02,FPS: 1.21,
11-23-2022-11-46-02,13,42 Sec,11-23-2022-11-46-03,FPS: 1.21,
11-23-2022-11-46-03,13,43 Sec,11-23-2022-11-46-04,FPS: 1.21,
11-23-2022-11-46-04,13,44 Sec,11-23-2022-11-46-04,FPS: 1.21,
11-23-2022-11-46-04,13,44 Sec,11-23-2022-11-46-05,FPS: 1.21,
11-23-2022-11-46-05,13,45 Sec,11-23-2022-11-46-06,FPS: 1.21,
11-23-2022-11-46-06,13,46 Sec,11-23-2022-11-46-07,FPS: 1.21,
11-23-2022-11-46-07,13,46 Sec,11-23-2022-11-46-07,FPS: 1.21,
11-23-2022-11-46-07,13,47 Sec,11-23-2022-11-46-08,FPS: 1.21,
11-23-2022-11-46-08,13,48 Sec,11-23-2022-11-46-09,FPS: 1.21,
11-23-2022-11-46-09,13,49 Sec,11-23-2022-11-46-10,FPS: 1.21,
11-23-2022-11-46-10,13,49 Sec,11-23-2022-11-46-10,FPS: 1.21,
11-23-2022-11-46-10,13,50 Sec,11-23-2022-11-46-11,FPS: 1.21,
11-23-2022-11-46-11,13,51 Sec,11-23-2022-11-46-12,FPS: 1.21,
11-23-2022-11-46-12,13,52 Sec,11-23-2022-11-46-13,FPS: 1.21,
11-23-2022-11-46-13,13,52 Sec,11-23-2022-11-46-13,FPS: 1.21,
11-23-2022-11-46-13,13,53 Sec,11-23-2022-11-46-14,FPS: 1.21,
11-23-2022-11-46-14,13,54 Sec,11-23-2022-11-46-15,FPS: 1.21,
11-23-2022-11-46-15,13,55 Sec,11-23-2022-11-46-16,FPS: 1.21,
11-23-2022-11-46-16,13,56 Sec,11-23-2022-11-46-16,FPS: 1.21,
11-23-2022-11-46-16,13,56 Sec,11-23-2022-11-46-17,FPS: 1.21,
11-23-2022-11-46-17,13,57 Sec,11-23-2022-11-46-18,FPS: 1.21,
11-23-2022-11-46-18,13,58 Sec,11-23-2022-11-46-19,FPS: 1.21,
11-23-2022-11-46-19,13,59 Sec,11-23-2022-11-46-20,FPS: 1.21,
11-23-2022-11-46-20,13,59 Sec,11-23-2022-11-46-20,FPS: 1.21,
11-23-2022-11-46-20,13,60 Sec,11-23-2022-11-46-21,FPS: 1.21,
11-23-2022-11-46-21,13,61 Sec,11-23-2022-11-46-22,FPS: 1.21,
11-23-2022-11-46-22,13,62 Sec,11-23-2022-11-46-23,FPS: 1.21,
11-23-2022-11-46-23,13,63 Sec,11-23-2022-11-46-24,FPS: 1.21,
11-23-2022-11-46-24,13,63 Sec,11-23-2022-11-46-24,FPS: 1.21,
11-23-2022-11-46-24,13,64 Sec,11-23-2022-11-46-25,FPS: 1.21,
11-23-2022-11-46-25,13,65 Sec,11-23-2022-11-46-26,FPS: 1.21,
11-23-2022-11-46-26,13,66 Sec,11-23-2022-11-46-27,FPS: 1.21,
11-23-2022-11-46-27,13,67 Sec,11-23-2022-11-46-28,FPS: 1.21,
11-23-2022-11-46-28,13,68 Sec,11-23-2022-11-46-29,FPS: 1.21,
11-23-2022-11-46-29,13,69 Sec,11-23-2022-11-46-30,FPS: 1.21,
11-23-2022-11-46-30,13,69 Sec,11-23-2022-11-46-30,FPS: 1.21,
11-23-2022-11-46-30,13,70 Sec,11-23-2022-11-46-31,FPS: 1.21,
11-23-2022-11-46-31,13,71 Sec,11-23-2022-11-46-32,FPS: 1.21,
11-23-2022-11-46-32,13,72 Sec,11-23-2022-11-46-33,FPS: 1.21,
11-23-2022-11-46-33,13,72 Sec,11-23-2022-11-46-33,FPS: 1.21,
11-23-2022-11-46-33,13,73 Sec,11-23-2022-11-46-34,FPS: 1.21,
11-23-2022-11-46-34,13,74 Sec,11-23-2022-11-46-35,FPS: 1.21,
11-23-2022-11-46-35,13,74 Sec,11-23-2022-11-46-35,FPS: 1.21,
11-23-2022-11-46-35,13,75 Sec,11-23-2022-11-46-36,FPS: 1.21,
11-23-2022-11-46-36,13,76 Sec,11-23-2022-11-46-37,FPS: 1.21,
11-23-2022-11-46-37,13,77 Sec,11-23-2022-11-46-38,FPS: 1.21,
11-23-2022-11-46-38,13,78 Sec,11-23-2022-11-46-39,FPS: 1.21,
11-23-2022-11-46-39,13,79 Sec,11-23-2022-11-46-39,FPS: 1.21,
11-23-2022-11-46-39,13,79 Sec,11-23-2022-11-46-40,FPS: 1.21,
11-23-2022-11-46-40,13,80 Sec,11-23-2022-11-46-41,FPS: 1.21,
11-23-2022-11-46-41,13,81 Sec,11-23-2022-11-46-42,FPS: 1.21,
11-23-2022-11-46-42,13,82 Sec,11-23-2022-11-46-43,FPS: 1.21,
11-23-2022-11-46-43,13,82 Sec,11-23-2022-11-46-43,FPS: 1.21,
11-23-2022-11-46-43,13,83 Sec,11-23-2022-11-46-44,FPS: 1.21,
11-23-2022-11-46-44,13,84 Sec,11-23-2022-11-46-45,FPS: 1.21,
11-23-2022-11-46-45,13,85 Sec,11-23-2022-11-46-46,FPS: 1.21,
11-23-2022-11-46-46,13,85 Sec,11-23-2022-11-46-46,FPS: 1.21,
11-23-2022-11-46-46,13,86 Sec,11-23-2022-11-46-47,FPS: 1.21,
11-23-2022-11-46-47,13,87 Sec,11-23-2022-11-46-48,FPS: 1.21,
11-23-2022-11-46-48,13,88 Sec,11-23-2022-11-46-48,FPS: 1.21,
11-23-2022-11-46-48,13,88 Sec,11-23-2022-11-46-49,FPS: 1.21,
11-23-2022-11-46-49,13,89 Sec,11-23-2022-11-46-50,FPS: 1.22,
11-23-2022-11-46-50,13,90 Sec,11-23-2022-11-46-51,FPS: 1.21,
11-23-2022-11-46-51,13,91 Sec,11-23-2022-11-46-51,FPS: 1.21,
11-23-2022-11-46-51,13,91 Sec,11-23-2022-11-46-52,FPS: 1.21,
11-23-2022-11-46-52,13,92 Sec,11-23-2022-11-46-53,FPS: 1.21,
11-23-2022-11-46-53,13,93 Sec,11-23-2022-11-46-54,FPS: 1.22,
11-23-2022-11-46-54,13,94 Sec,11-23-2022-11-46-55,FPS: 1.21,
11-23-2022-11-46-55,13,95 Sec,11-23-2022-11-46-56,FPS: 1.21,
11-23-2022-11-46-56,13,96 Sec,11-23-2022-11-46-57,FPS: 1.21,
11-23-2022-11-46-57,13,96 Sec,11-23-2022-11-46-57,FPS: 1.21,
11-23-2022-11-46-57,13,97 Sec,11-23-2022-11-46-58,FPS: 1.21,
11-23-2022-11-46-58,13,98 Sec,11-23-2022-11-46-59,FPS: 1.22,
11-23-2022-11-46-59,13,99 Sec,11-23-2022-11-47-00,FPS: 1.21,
11-23-2022-11-47-00,13,100 Sec,11-23-2022-11-47-01,FPS: 1.21,
11-23-2022-11-47-01,13,101 Sec,11-23-2022-11-47-01,FPS: 1.21,
11-23-2022-11-47-01,13,101 Sec,11-23-2022-11-47-02,FPS: 1.21,
11-23-2022-11-47-02,13,102 Sec,11-23-2022-11-47-03,FPS: 1.22,
11-23-2022-11-47-03,13,103 Sec,11-23-2022-11-47-04,FPS: 1.22,
11-23-2022-11-47-04,13,104 Sec,11-23-2022-11-47-05,FPS: 1.21,
11-23-2022-11-47-05,13,105 Sec,11-23-2022-11-47-05,FPS: 1.21,
11-23-2022-11-47-05,13,105 Sec,11-23-2022-11-47-06,FPS: 1.21,
11-23-2022-11-47-06,13,106 Sec,11-23-2022-11-47-07,FPS: 1.22,
11-23-2022-11-47-07,13,107 Sec,11-23-2022-11-47-08,FPS: 1.22,
11-23-2022-11-47-08,13,108 Sec,11-23-2022-11-47-09,FPS: 1.21,
11-23-2022-11-47-09,13,108 Sec,11-23-2022-11-47-09,FPS: 1.21,
11-23-2022-11-47-09,13,109 Sec,11-23-2022-11-47-10,FPS: 1.22,
11-23-2022-11-47-10,13,110 Sec,11-23-2022-11-47-11,FPS: 1.22,
11-23-2022-11-47-11,13,111 Sec,11-23-2022-11-47-11,FPS: 1.22,
11-23-2022-11-47-11,13,111 Sec,11-23-2022-11-47-12,FPS: 1.22,
11-23-2022-11-47-12,13,112 Sec,11-23-2022-11-47-13,FPS: 1.22,
11-23-2022-11-47-13,13,113 Sec,11-23-2022-11-47-14,FPS: 1.22,
11-23-2022-11-47-14,13,113 Sec,11-23-2022-11-47-14,FPS: 1.22,
11-23-2022-11-47-14,13,114 Sec,11-23-2022-11-47-15,FPS: 1.22,
11-23-2022-11-47-15,13,115 Sec,11-23-2022-11-47-16,FPS: 1.22,
11-23-2022-11-47-16,13,115 Sec,11-23-2022-11-47-16,FPS: 1.22,
11-23-2022-11-47-16,13,116 Sec,11-23-2022-11-47-17,FPS: 1.22,
11-23-2022-11-47-17,13,117 Sec,11-23-2022-11-47-18,FPS: 1.22,
11-23-2022-11-47-18,13,117 Sec,11-23-2022-11-47-18,FPS: 1.22,
11-23-2022-11-47-18,13,118 Sec,11-23-2022-11-47-19,FPS: 1.22,
11-23-2022-11-47-19,13,119 Sec,11-23-2022-11-47-20,FPS: 1.22,
11-23-2022-11-47-20,13,119 Sec,11-23-2022-11-47-20,FPS: 1.22,
11-23-2022-11-47-20,13,120 Sec,11-23-2022-11-47-21,FPS: 1.22,
11-23-2022-11-47-21,13,121 Sec,11-23-2022-11-47-22,FPS: 1.22,
11-23-2022-11-47-22,13,122 Sec,11-23-2022-11-47-22,FPS: 1.22,
11-23-2022-11-47-22,13,122 Sec,11-23-2022-11-47-23,FPS: 1.22,
11-23-2022-11-47-23,13,123 Sec,11-23-2022-11-47-24,FPS: 1.22,
11-23-2022-11-47-24,13,124 Sec,11-23-2022-11-47-25,FPS: 1.22,
11-23-2022-11-47-25,13,124 Sec,11-23-2022-11-47-25,FPS: 1.22,
11-23-2022-11-47-25,13,125 Sec,11-23-2022-11-47-26,FPS: 1.22,
11-23-2022-11-47-26,13,126 Sec,11-23-2022-11-47-27,FPS: 1.22,
11-23-2022-11-47-27,13,126 Sec,11-23-2022-11-47-27,FPS: 1.22,
11-23-2022-11-47-27,13,127 Sec,11-23-2022-11-47-28,FPS: 1.22,
11-23-2022-11-47-28,13,128 Sec,11-23-2022-11-47-29,FPS: 1.22,
11-23-2022-11-47-29,13,129 Sec,11-23-2022-11-47-29,FPS: 1.22,
11-23-2022-11-47-29,13,129 Sec,11-23-2022-11-47-30,FPS: 1.22,
11-23-2022-11-47-30,13,130 Sec,11-23-2022-11-47-31,FPS: 1.22,
11-23-2022-11-47-31,13,131 Sec,11-23-2022-11-47-31,FPS: 1.22,
11-23-2022-11-47-31,13,131 Sec,11-23-2022-11-47-32,FPS: 1.22,
11-23-2022-11-47-32,13,132 Sec,11-23-2022-11-47-33,FPS: 1.22,
11-23-2022-11-47-33,13,133 Sec,11-23-2022-11-47-34,FPS: 1.22,
11-23-2022-11-47-34,13,133 Sec,11-23-2022-11-47-34,FPS: 1.22,
11-23-2022-11-47-34,13,134 Sec,11-23-2022-11-47-35,FPS: 1.22,
11-23-2022-11-47-35,13,135 Sec,11-23-2022-11-47-36,FPS: 1.22,
11-23-2022-11-47-36,13,135 Sec,11-23-2022-11-47-36,FPS: 1.22,
11-23-2022-11-47-36,13,136 Sec,11-23-2022-11-47-37,FPS: 1.22,
11-23-2022-11-47-37,13,137 Sec,11-23-2022-11-47-38,FPS: 1.22,
11-23-2022-11-47-38,13,137 Sec,11-23-2022-11-47-38,FPS: 1.22,
11-23-2022-11-47-38,13,138 Sec,11-23-2022-11-47-39,FPS: 1.22,
11-23-2022-11-47-39,13,139 Sec,11-23-2022-11-47-40,FPS: 1.22,
11-23-2022-11-47-40,13,140 Sec,11-23-2022-11-47-40,FPS: 1.22,
11-23-2022-11-47-40,13,140 Sec,11-23-2022-11-47-41,FPS: 1.22,
11-23-2022-11-47-41,13,141 Sec,11-23-2022-11-47-42,FPS: 1.22,
11-23-2022-11-47-42,14,0 Sec,11-23-2022-11-47-43,FPS: 1.22,
11-23-2022-11-47-43,14,0 Sec,11-23-2022-11-47-43,FPS: 1.22,
11-23-2022-11-47-43,14,1 Sec,11-23-2022-11-47-44,FPS: 1.22,
11-23-2022-11-47-44,14,2 Sec,11-23-2022-11-47-45,FPS: 1.22,
11-23-2022-11-47-45,14,2 Sec,11-23-2022-11-47-46,FPS: 1.22,
11-23-2022-11-47-46,14,3 Sec,11-23-2022-11-47-46,FPS: 1.22,
11-23-2022-11-47-46,14,4 Sec,11-23-2022-11-47-47,FPS: 1.22,
11-23-2022-11-47-47,14,5 Sec,11-23-2022-11-47-48,FPS: 1.22,
